URL,Relevância
http://deezer.musica.uol.com.br,4
http://blogdtina.blogspot.com.br/2017/01/,1
http://e.busca.uol.com.br/500.html,2
http://criancas.uol.com.br/atividades/ult6124u64.jhtm,4
http://lavajato.mpf.mp.br/todas-noticias,1
http://publicidade.uol.com.br,4
http://forum.tecnologia.uol.com.br/_p_lastpost_3132528_193,4
http://clicklogger.rm.uol.com.br/?prd=78&grp=src:10;chn:0;cpg:homefooter_inglesp_201703;creative:homefooter_inglesp_201703;servico:INGLES;&msr=Cliques%20de%20Origem:1&oper=11&redir=http://cursodeingles.uol.com.br/?;cmpid=homefooter_inglesp_201703,4
http://batalhadoras.org.br/rss,1
http://plasticospampa.com.br/news.htm,3
http://carsughi.uol.com.br/tag/sul-americana/,2
http://jogosonline.uol.com.br,4
http://tvefamosos.uol.com.br/externo.htm?id=d7f9c5c1aa2bd3318476a6acbc68dc420170327,3
http://alvoradanegocios.com.br/coluna-do-cidadao3,1
http://batepapo.uol.com.br/indice_faq.html,4
http://site.cfp.org.br/cfp-se-posiciona-contrariamente-declaracoes-do-pastor-silas-malafaia,1
http://sobreuol.noticias.uol.com.br,5
http://clicklogger.rm.uol.com.br/?prd=78&grp=src:10;chn:0;cpg:homefooter_ingles_2016;creative:homefooter_ingles_2016;servico:INGLES;&msr=Cliques%20de%20Origem:1&oper=11&redir=http://cursodeingles.uol.com.br/?cmpid=homefooter_ingles_2016,2
http://musica.uol.com.br/album/2016/11/29/black-sabbath-no-brasil---2016.htm?foto=6,3
http://lojadejogos.uol.com.br/allods-online,1
http://alvoradanegocios.com.br/?pagina=1490078442,1
http://forum.tecnologia.uol.com.br/cuidado-virus-se-aproveitam-da-tragedia-do-voo-mh17_t_3132528,4
http://noticias.uol.com.br/confere,4
http://buscape.com.br/armario-de-cozinha/vinho,1
http://de.uol.com.br/esportes/noticias/whatsapp:/whatsapp:/whatsapp:/whatsapp:/whatsapp:/whatsapp:/whatsapp:/whatsapp:/whatsapp:/whatsapp:/whatsapp://send?text=http://www.atarde.com.br/politica/noticias/1854146-cassol-recebeu-r-2-mi-por-apoio-a-hidreletrica-de-santo-antonio-diz-delator,0
http://forum.jogos.uol.com.br/new.jbb?userId=250562&username=l3lueThunder,3
http://forum.tecnologia.uol.com.br/voce-tem-fotos-de-computadores-mouses-e-teclados-sujos_t_504198,2
http://clicklogger.rm.uol.com.br/?prd=21&grp=teste4:controle-html;src:13;chn:0;creative:linkfixo_home2015_produtos;thm:empregocerto-titulo&msr=Cliques%20de%20Origem:1&oper=11&redir=http://empregocerto.uol.com.br,1
http://clicklogger.rm.uol.com.br/?prd=4&grp=src:13;chn:0;creative:linkfixo_home2015_produtos;thm:uol-wifi-titulo-html&msr=Cliques%20de%20Origem:1&oper=11&redir=http://wifi.uol.com.br,1
http://forum.televisao.uol.com.br/_p_lastpost_3994913_185,3
http://blogdtina.blogspot.com.br/2016/12/,1
http://uolesportevetv.blogosfera.uol.com.br,2
http://forum.tecnologia.uol.com.br/_p_lastpost_3132530_199,2
http://spcuriosos.uol.com.br/tag/ipiranga/,1
http://busca.uol.com.br/www/index.html?q=JosephJoachim,1
http://grupointegracaoglbt.blogspot.com.br/2009/03,1
