URL,Relevância
http://012santamaria.blogspot.com.br/p/sites.htmlluizcastor.jusbrasil.com.br//www.jusbrasil.com.br?ref=logoelastobor.com.br/calcados/,0
http://fundacaoitausocial.org.br/pt-br,3
http://itaucultural.org.br/acervobiblioteca,3
http://fenascon.com.br/index.php/noticias,0
http://itau.com.br/conta-corrente/conveniencia/,4
http://colegioequipe.g12.br/,1
http://bolhinhasdesabaoparamaria.com.br/category/itau-crianca,1
http://itau.com.br/empresas/creditos-financiamentos/transferencia-limites/,4
http://itau.com.br/boletos,4
http://itau.com.br/creditos-financiamentos/imoveis/simulador,4
http://itau.com.br/computador,4
http://confianti.com.br/tag/itau-unibanco,2
http://confianti.com.br/tag/itau,2
http://linhadefogo.com.br/site/noticia_aberta/8043,1
http://itau.com.br/ri,4
http://gshow.globo.com/sitemap.html,1
http://itau.com.br/investimentos,4
http://dacar.ind.br/boleto_itau,1
http://mediagroup.com.br,1
http://dcomercio.com.br/categoria/inovacao/uma_ponte_entre_startups_e_grandes_companhias,1
http://fundacaoitausocial.org.br/en,3
http://bheventos.com.br/fornecedores/musica-para-festas/dj,1
http://insightee.com.br/blog/feed,1
http://itau.com.br/campanha/,4
http://periodicos.pucminas.br/index.php/economiaegestao/about/editorialTeam,1
http://followthecolours.com.br/art-attack/profundezas-do-mar-e-dos-sentimentos-inspiram-o-trabalho-da-artista-e-ilustradora-eva-uviedo/#.VpErpb9rjIX,1
http://atarde.uol.com.br/buscas?tag=fgv&canal=39,1
http://assinante.estadao.com.br/perguntas-frequentes,1
http://unilab.edu.br/mapa-do-site,1
http://felipevieira.com.br/site/tag/zelotes/,0
http://itau.com.br,5
http://contrafcut.org.br/editorias/itau,2
http://itau.com.br/,5
http://linhadefogo.com.br/site/noticia_aberta/5,1
http://fundacaoitausocial.org.br/,3
http://lucascavalcanti.com.br/skill-type/sites,2
http://memoriacinebr.com.br/videos/video_roberto.asp,1
http://itauri.com.br,0
